Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=56faa77d1c528354,청주기상지청 연구원(기간제 근로자),기상청 대한민국,,"원격탐사자료 특성 분석 ㅇ 지역별 호우 임계값 산정 및 안개 예측지수 개발 검증 지원 ㅇ 프로그램 언어( Python, 포트란, C, JAVA), 통계프로그램(SSPA, R), 서버운영(유닉스, 리눅스) 등 유경험자 ㅇ..."
https://kr.indeed.com/viewjob?jk=c2cf32da4ed35d9b,Korea Structuring Junior,Credit Suisse 대한민국,,"several programming languages, preferably including Python with VBA Numeracy and proficiency in Excel packages, along..."
https://kr.indeed.com/viewjob?jk=5ed0334bca0963cb,[Autonomous Driving] Virtual Environment...,네이버 대한민국,,"C/C++, Software Design, Debugging Skills ㅇ 스크립트 언어 개발 경험 ( Python, Bash, etc) ㅇ Embedded Platform과 System Software 개발 경험 및 이해..."
https://kr.indeed.com/viewjob?jk=466ed639df372448,[판교]기술지원,NHN Service] [판교 4.4 경기도,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) 본 채용은 상시 채용으로 면접이 수시로 진행되며, 先지원자에게 기회가 먼저 부여되므로 빠른 지원 바랍니..."
https://kr.indeed.com/viewjob?jk=e1719c3044cb5bd1,정보보안 담당자,Nexon 성남 분당구,,이벤트 분석 능력 또는 상관관계 이벤트 분석 능력 보유 > OS 및 네트워크 관련 기초 지식 보유 > python 등의 간단한 스크립트 작성 능력보유 > 타인과의 원활한 커뮤니케이션 자세 > 새로운 기술에 대한 적극적...
https://kr.indeed.com/viewjob?jk=f3a14b3f8d9e3e12,네이버 쇼핑검색플랫폼 개발자,네이버 대한민국,,"info extraction [필요역량] - 아래 기술 중 어느 한가지를 능숙하게 다룰 수 있는 분 [ Java, Python, Spring boot/batch/cloud, Kotlin, React, Vue, Node.JS..."
https://kr.indeed.com/viewjob?jk=3ecc0d5295f6a3ec,글로벌 메이저 소비재 기업 Server Technician (7~12년차...,글로벌 메이저 소비재 기업 서울 강남구,"연봉 60,000,000원 - 85,000,000원","management  Hands-on experience with most... following: Python, Java, Go, C#, HTML, CSS, JavaScript, Node.js, shell..."
https://kr.indeed.com/viewjob?jk=8b9cf843dff9f216,근로자(연구원),기상청 대한민국,,"대기과학 관련학과 석사학위 이상 ․우대요건 - 통계분석분야 유경험자 - 그래픽 프로그램(matlab, python 등), 서버운영(리눅스), 프로그램 언어(포트란,C등),통계프로그램 (SSPA, R) 등 유경험자 우대..."
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
https://kr.indeed.com/viewjob?jk=06c262a673804071,Senior Data Architect,Amazon Web Services Korea LLC 서울,,"one or more programming languages (Java, JavaScript, Python, etc). · Current hands-on implementation experience required..."
https://kr.indeed.com/viewjob?jk=8c4e16d1785c009f,"웹/모바일 기반 벡엔드/프론트엔드 개발_대리, 과장급_대기업",에이치알 코리아 대한민국,,"ReactJS *우대사항 ㆍ유통사 개발 프로젝트 경험 (시스템 통합, ERP, SCM 구축 등) - 백화점 / 마트 / 수퍼 (면세점, 편의점 제외) · Python 기반 프로그래밍 개발 가능 (머신러닝 패키지 활용)"
https://kr.indeed.com/viewjob?jk=9437c9fdc6462773,Data & AI Technical Specialist,IBM 3.9 서울,,"Data Science space: SPSS, Decision Optimization, SAS, R and Python programming, etc. Knowledge... Open Source space..."
https://kr.indeed.com/viewjob?jk=04ecc7af1c61ab5a,통계 분석 전문가,Success Korea 서울 강서구,,"3. 실제 분석 경험 보유해야 함 (SAS, SPSS, or R, PYTHON) 4. 중급 이상을 원하나 초급도 상관없음 5. 빅데이터 인프라 및... SAS, SPSS, or R, PYTHON) 4. 중급 이상을 원하나 초급..."
https://kr.indeed.com/viewjob?jk=50d0ae3f24a94532,"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어 경기도 수원,,"용한 장치 인터페이스 관련 지식 (우대) - 로봇 모션 및 힘 제어 알고리즘 개발 지식 - 프로그래밍 스킬( Python 필수, C++우대, Java 우대) - 기계/메카트로닉스 공학 계열의 4년제 대졸 학사 이상 - 경력 3..."
https://kr.indeed.com/viewjob?jk=62d8726bc5e89cf8,"딥러닝, 인공지능(AI) 외 경력 정규직",블록체인씨앤에스 서울 성동구,,"경험 - AI(M/L, D/L) 기반 다양한 모델 개발 경험자, Python/Tensorflow 활용 경험자 병역특례자 00 명 근무조... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python"
https://kr.indeed.com/viewjob?jk=b51ca785a45edf17,Senior Specialist Consultant - AI/ML,Amazon Web Services Korea LLC 서울,,"experience in software development in languages like Java, Python, Scala. Experience working with RESTful API and general..."
https://kr.indeed.com/viewjob?jk=b0e563cbee63c282,PHP / 퍼블리셔 / Python / Ruby 개발자 채용( 각 1명...,에이치알 코리아 서울,,모집부문 PHP / 퍼블리셔 / Python / Ruby 개발자 채용 업무... 이해도가 있는 분 - RDBMS에 대한 이해도가 있는 분 파이썬(1명) - Python을 사용하여 백엔드 어플리케이션 개발 및 유지 경험이 있는 분...
https://kr.indeed.com/viewjob?jk=4a94f2401f999ab6,Data Analyst,"Miso, inc 서울",,"services written in Python, Ruby, Node... Adobe, Zeplin * Data Science: Go, Python * Collaboration tools: Gitlab, Slack..."
https://kr.indeed.com/viewjob?jk=7a08f5e589b10a00,"Senior, Software Engineer (Search Qualit...",Coupang 3.1 서울,,"설계, 분산환경에서 3년 이상의 실무 경험 * Java, Scala, Python 등의 객체 지향 언어에서 3년 이상의 실무 경험 * Hadoop... Java, Scala, Python * Data processing..."
https://kr.indeed.com/viewjob?jk=f79f6cd3e91fcc1a,"Principal, Data Engineer (EDW Data Proce...",Coupang 3.1 서울,,"Hadoop 및 Spark 을 포함하여 빅 데이터 플랫폼 개발 경험 * Python, Java 혹은 Scala를 이용한 개발 경험 전형 절차 및... development using Python, Java or Scala..."
https://kr.indeed.com/viewjob?jk=2cca42ee0951d4be,"Principal, Business Analysis (Coupang Ea...",Coupang 3.1 서울,,"SQL, Excel, Python, and R/SAS or any... 학사 혹은 해당 분야에서 그에 준하는 경험 * SQL, Excel, Python, R/SAS 등 통계 분석용 소프트웨어 활용 경험 * Hadoop..."
https://kr.indeed.com/viewjob?jk=e1ca66af1280f358,[손보사] 인공지능 개발 (사원~대리급),커리어라임즈 서울,,사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>응용프로그래머>인공지능(AI)|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
https://kr.indeed.com/viewjob?jk=8da5c72baf146123,Site Engineer (Seoul),Motion2AI 서울,,의력과 열정을 가진 분을 찾고 있습니다. 지원자격 필수조건 Linux/Windows 시스템 능숙 C++/ Python/Golang 등 코드 컴파일 및 디버깅 경험 우대조건 물류관련 프로젝트 경험 CS 및 관련 학과 출신...
https://kr.indeed.com/viewjob?jk=c35544e1f61f35a2,글로벌 솔루션 기반 데이터 분석가.,비즈플러그 서울 송파구,"연봉 25,000,000원","직무내용 당사는 글로벌 솔루션 기반의 데이터분석 전문회사로서 관련하여 신입직원을 모집합니다. 관련하여, R, Python, 각종 DB, SQL 가능자를 우대합니다. 해당 솔루션은 데이터분석 BI 솔루션인 Amplix BI와..."
https://kr.indeed.com/viewjob?jk=417d3e24bac85b14,Analytics Engineer,Success Korea 서울 삼성동,,"경험 - 프로그래밍 언어 중 2가지 이상 능숙하게 사용(R, Scala, Python, Java) - Deep Learning 알고리즘 개발 및 활용... 이상 능숙하게 사용(R, Scala, Python, Java) - Deep..."
https://kr.indeed.com/viewjob?jk=2962f736a95cb7e2,웹 서비스 백엔드(Back-end) 시니어 개발자,스탠드포인트 서울 금천구,,이상 ) 학력사항: 대학교(4년)졸업 이상 PHP / JAVA / Python 언어 중 한가지 이상의 언어를 능숙히 사용하시는 분 AWS(Amazon... Laravel(PHP7+) / Python / Linux / MySQL...
https://kr.indeed.com/viewjob?jk=204308e277d085e3,DevOps Consultant - Professional Service...,Amazon Web Services Korea LLC 서울,,"programming and scripting languages... Shell, Python, Ruby, Perl, Java, .Net, or C++. · Experience with building..."
https://kr.indeed.com/viewjob?jk=48dad3996c523b2f,Cloud Platform FrontEnd 개발 (UIE),LINE Plus corporation 성남 서현역,,개발 ( Python) - Cloud 서비스 운영을 위해 필요한 Web API 서비스 개발 ( Python) - 사내 workflow 시스템과 Cloud 서비스의 연동을 하기 위한 Web API 서비스 개발 ( Python...
https://kr.indeed.com/viewjob?jk=2dc48511f09843fa,빅데이터 분석/활용(과~차장),Success Korea 서울,,"이상 - 전문지식 ※ 통계분석(SAS, R 등) ※ 빅데이터분석 ( Python, Spark, Hadoop, Aster 등) ※ 인공지능, 머신... R 등) ※ 빅데이터분석 ( Python, Spark, Hadoop..."
https://kr.indeed.com/viewjob?jk=48ace3aa027982bc,Cloud Service 개발 및 운영,LINE Plus corporation 성남 서현역,,"Function Service) 개발 및 운영 고도화 및 운영 고도화 [자격요건] - Golang, Python으로 개발 하는것에 능숙하고 언어에 대해 깊은 이해가 있는자 - OS에 대한 이해가 있고 특히 Linux..."
https://kr.indeed.com/viewjob?jk=d04656f25878ddb8,2020년 경력 직원 채용(1.모바일App/웹 개발 2.데이터분석 3.머...,HDC아이콘트롤스 성남 정자동,,"이상, 7년 이하(사원~대리급) - 학력: 대졸 이상(컴퓨터공학 또는 관련 전공자) (필수) - Python을 이용한 데이터 분석 능력 보유자 (우대) - 시각화 툴(태블로, 파워BI, 클릭센스) 유경험자 - 스마..."
https://kr.indeed.com/viewjob?jk=615168b399422305,Software Engineer - Back-end Web,SendBird 서울,,maintaining back-end web applications * Proficient in Python and Django or equivalents * Expert level knowledge of running...
https://kr.indeed.com/viewjob?jk=399cec6cd2a3b85b,산업용 S/W 프로그래밍 및 개발 전문연구요원 (병역특례),여의시스템 성남 중원구,,"가능한 개발자 - Tensorflow 구조 이해 및 프로그래밍, - Python 구조 이해 및 프로그래밍, - 빅데이터 분석 실무, - 인공지능 딥러... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=9a44a1a18ab4635c,Cloud Security Engineer,SendBird 서울,,"one or more scripting/coding languages (e.g. bash, Python) * Experience of setting up security policy and documentation..."
https://kr.indeed.com/viewjob?jk=2625bdacef9c5d08,"Specialist Solutions Architect III, AI/M...",Amazon Web Services Korea LLC 서울,,"Spark and Hadoop. · Experienced in data processing with Python, R & SQL. · Experience with AWS services related to AI/ML..."
https://kr.indeed.com/viewjob?jk=8c6a8ded83187c0e,[반도체IP 기업] ISP 설계/개발 RTL Engineer (Senio...,커리어라임즈 서울,,"신호)처리(AE, AWB, AF) 알고리즘 유경험자 • Script ( python/perl) 숙련자 • 영어로 technical meeting 진행... 고리즘 유경험자 • Script ( python/perl) 숙련자 • 영어로..."
https://kr.indeed.com/viewjob?jk=4bd2e836d472ecba,[해외취업] 얼바인 소재 모바일 엑세서리 대기업 하반기 _Front-En...,피제이넥서스 대한민국,"연봉 33,710,000원","그 외 자격요건 Preferred Skills or Requirements: Basic knowledge of Python, C, Java, SQL Basic knowledge of MS office or GSuites PC..."
https://kr.indeed.com/viewjob?jk=dc23e8d8590f10e6,(스마트스터디게임즈) 모바일 앱 개발자,스마트스터디 서울 서초동,,"를 포함한 서드파티 SDK 연동 자격요건 -1년이상의 모바일 게임 개발 경력 -C++, C#, Python 언어 중 하나를 능숙하게 사용하는 분 -개발에 대한 열정이 있고, 문제 해결에 재미를 느끼는 분 -꼼꼼하고..."
https://kr.indeed.com/viewjob?jk=e1cf26d9df2052c9,인공지능 검색서비스 기획,에이치알 코리아 서울,,"및 빅데이터 분석 경험 - 데이터베이스나 분석/개발 tool 1가지 이상 활용 능력 (MySql, R, Python, Java 등) - 외국어 (영어,스페인어,프랑스어,독일어 등) 비즈니스 회화 가능 ** 새로운 것에 거부감..."
https://kr.indeed.com/viewjob?jk=06bbc66acfd03d66,[반도체IP 기업] Video Codec HW (Junior/Senior...,커리어라임즈 서울,,"HDL 능숙 • C 언어 사용 가능 • Shell, Perl, Python 등을 이용한 scripting 가능 • 설계 관련 EDA 툴 능숙... 가능 • Shell, Perl, Python 등을 이용한 scripting..."
https://kr.indeed.com/viewjob?jk=9681ee519a4f870e,게임밸런스 (게임 시뮬레이터),Success Korea 성남 분당구,,프로그램 개발 경력 3년 이상이신 분 (언어 불문) -Scala 혹은 Python 등 새로운 언어의 학습 의지가 있으신 분 -숫자에 대한 감각이 있으... 언어 불문) -Scala 혹은 Python 등 새로운 언어의 학습 의지가...
https://kr.indeed.com/viewjob?jk=b59aefbf5af2d7ea,Discovery ML Engineer,딜리버리히어로코리아 서울 서초동,,"Qualifications -자연어 처리, 랭킹 로직 및 추천 알고리즘 개발 경험이 있으신 분 - Python 또는 R 등의 데이터를 다루기 위한 언어를 1 개 이상 능숙하게 사용 가능하신 분 -수학 및 통계 이론을 이해..."
https://kr.indeed.com/viewjob?jk=ed3686b9c2eea9ad,"Principal, Data Engineer (Pricing Tech)",Coupang 3.1 서울,,"하고 알림을 주는 시스템을 구축한다. 자격 요건: * 컴퓨터 공학 혹은 관련 전공 수료자 * Java, Python, Unix shell, html 프로그래밍 가능자 * 10년 이상 웹서비스 및 백엔드 개발을 하신 분..."
https://kr.indeed.com/viewjob?jk=f4da103184185deb,백엔드 개발자 경력 (서울),유펜솔루션 서울 강남구,,로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>HTML·퍼블리싱·UI개발>웹퍼블리셔(HTML코딩)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=cbfaf43db43ea8f9,Data engineer,Success Korea 서울 공덕동,,이상 - 관련경력: 2년 이상 - python 개발 가능 [전형절차]서류전형-실무면접-최종면접 [제출서류]국문이력서 자격요건 - 초대졸 이상 - 관련경력: 2년 이상 - python 개발 가능 [전형절차]서류전형-실무...
https://kr.indeed.com/viewjob?jk=703240f1af245dde,Cloud Storage Architect 국내 IT 대기업,국내 IT 대기업 서울특별시,,"contribution 경험 - 자동화 구현 솔루션/언어 사용 경험 (Ansible, Chef, puppet, Python, JSON, YAML 등) ※ 우대사항 - 클라우드 스토리지 서비스 구축/운영 경험자 - 스토리지..."
https://kr.indeed.com/viewjob?jk=a6df161cf8e96140,게임 딥러닝 AI 개발,Success Korea 성남 분당구,,"러닝 모델 설계 및 구축 경험 -능숙한 C/C++ 혹은 Java, Python 등 프로그래밍 능력 [우대조건] -Cocos2d-X / Unity3D... 숙한 C/C++ 혹은 Java, Python 등 프로그래밍 능력 [우대조..."
https://kr.indeed.com/viewjob?jk=6f88041c28b6c1ae,한글 Q&A 시스템 연구 개발 신입/경력사원,포티투마루 서울 관악구,,"중(9월예정) [지원자격] - 4년제 대학교 졸업 (전산관련학과 이수 또는 그에 상응하는 교육이수자) - Python, Java, C/C++ 등으로 개발 가능하신 분 - Unix/Linux 시스템에 대한 이해가 있으신 분..."
https://kr.indeed.com/viewjob?jk=1686bc8fdc03fd84,빅데이터 분석/컨설팅(3년이상 경력),에이치알 코리아 서울,,"설팅 지원자격 - 빅데이터 분석역량 - 빅데이터, DW/CRM 프로젝트 PM/PMO 수행 경험 - PI / IT 전략 컨설팅 경험보유 우대 - R, Python, SAS,, SQL, Hive on Hadoop 사용경험 우대"
https://kr.indeed.com/viewjob?jk=0fea9598510abf0e,Effect Supervisor (경력 10년 이상) Effect Art...,Mofac 서울 서초구,,"후디니 사용자 – 이펙트 요소 표현에 뛰어난 감각 소유 – VFX 파이프라인에 대한 이해도 우대사항 – Python 등 Scripting 유경험자 – 외국어 가능자 (영어, 중국어) – 경력 5-10년 차 실무경력자 전형절..."
https://kr.indeed.com/viewjob?jk=449e0f73f32c6c7a,Cloud 서비스 (Infra as a Service) 개발자 (경력),카카오 4.2 성남 판교역,,"관련된 경험이 있으신 분 네트워크 가상화 및 데이터센터 네트워크 설계에 대한 경험이 있으신 분 Go, Python, JS(Angular/React) 등을 이용한 웹 애플리케이션 개발에 능숙하신 분 Ansible, Chef..."
https://kr.indeed.com/viewjob?jk=10530ea7d98370b7,Data Scientist (Analytics Modeling Exper...,Success Korea 서울,,"systems) a plus ? Experience in programming with JAVA, Python, Perl preferred ? Customer insight, customer segmentation..."
https://kr.indeed.com/viewjob?jk=c34f716ce3a4d2d0,IT 강소기업 JAVA 솔루션 개발자 (경력직) (성수동),휴먼브릿지앤코 서울,"연봉 50,000,000원 - 60,000,000원",로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>응용프로그래머...
https://kr.indeed.com/viewjob?jk=2a022297d291f917,"[해외취업] 중국, RAKUTEN, Senior QA Engineer_M...",英博管理咨询(大连)有限公司 대한민국,"연봉 35,600,000원 - 47,470,000원","experience in one... programming languages (,Java, Python,Ruby,JavaScript)  Experience in integrating automated tests..."
https://kr.indeed.com/viewjob?jk=a6d0f0030a9ad230,링크샵스 플랫폼 개발 및 유지보수 담당,링크샵스 서울 중구,,"알고리즘 모델링 및 적용 경험 [우대사항] • 인공지능, 머신러닝(기계학습), 빅데이터 관련 석사 우대 • Python, Tensorflow, Keras 경험자 우대 • 대용량 서비스 및 데이터 처리 경험자 우대 • 이미치..."
https://kr.indeed.com/viewjob?jk=33ebcf38f48da430,웹 개발자 (프론트엔드 신입/경력 무관,헤르스 서울 광진구,,급딥니다. 중식 및 기타 4대보험 등 사내복지 제공됩니다 인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)
https://kr.indeed.com/viewjob?jk=7aba45ffde3ad6ee,Ericsson-LG Enterprise 경력 개발자 (추가 ),에릭슨엘지 서울 금천구,,웹프로그래머>Servlet|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>ASP|인터넷·IT·통신... 통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임...
https://kr.indeed.com/viewjob?jk=4ce8d6cf492225ed,"금융대기업 (연구센터) NLP 경력자, 석사이상",금융대기업 서울,,"관련 전공) - NLP 관련(자연어처리/텍스트마이닝/머신러닝/딥러닝 모델) 연구개발 경력자 - 프로그래밍( Python, C/C++, Java 등) 가능자 [우대사항] - NLP관련 솔루션 설계 및 개발 경험 - AI관련..."
https://kr.indeed.com/viewjob?jk=9b09565fe78ef392,DX혁신부문 Tech Lab Senior Machine Learning...,이투스교육 서울 강남구,,"분 - 일반적인 백엔드 시스템 설계 및 개발 - ML/AI 시스템 아키텍쳐 설계 경험 - Python, scala, R 등 ML 및 통계 관련 언어 사용 경험 - 머신러닝 프레임워크 경험자 (TensorFlow..."
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=8c47e8f334705d2e,Algorithm Application Engineer,Garrett Advancing Motion 경기도,,"System/Data Integration • High level programming skills ( Python, R, Matlab, C++ or Java) • Machine Learning Algorithms..."
https://kr.indeed.com/viewjob?jk=21058dc1123f4f99,기후변화감시과 무기계약 근로자,기상청 대한민국,,"임용시험령」등 관계법령에 의하여 응시자격을 정지당하지 않은 자 대기과학 관련분야로서 자료처리 및 그래픽( Python, IDL 등) 등 프로그램밍에 능숙한 자 ※ 대기과학 관련분야 : 기상학, 환경학, 지구과학, 물리학..."
https://kr.indeed.com/viewjob?jk=554c2e55cc985488,Data Scientist,Supercell 서울,,innovate and work independently Strong SQL skills and strong Python or R skills; familiarity with Jupyter or RStudio a plus...
https://kr.indeed.com/viewjob?jk=c1037225077ca4da,데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업 서울 강남구,"연봉 40,000,000원 - 70,000,000원","데이터 분석 결과를 쉽게 이해할 수 있도록 간결하고 명확한 의사전달 능력 [우대조건] * R, Python, Spark 등의 언어에 대한 이해도 * 모바일 앱SDK 연동 지원 업무 경험(Facebook, Admob..."
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position for Ultrafast Nonli...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
https://kr.indeed.com/viewjob?jk=3b0e3b290f637baf,효성첨단소재(주) 타이어보강재PU 빅데이터 분석 경력사원,효성첨단소재 대한민국,,인공지능 기술 지원 - 데이터연계 및 모니터링 화면 개발 지원 2. 경력 및 우대사항 - R/ Python 프로그래밍 가능자 - 딥러닝 또는 통계툴 활용 경험자 - 제조설비 센서데이터를 활용한 빅데이터...
https://kr.indeed.com/viewjob?jk=8e2147693973f86d,네트워크 보안,NHN 4.4 성남 판교역,,"환경의 네트워크 보안 설계/적용/운영 경험 - 기업용 네트워크장비 설정 및 구조 설계 가능자 - Python, Script Language 활용 능력 공통지원자격 - 병역필 혹은 면제로 해외여행에 결격 사유가..."
https://kr.indeed.com/viewjob?jk=cf5adbaa505d3af3,APEC 기후센터 직원,기상청 대한민국,,중심의 프로그래밍 개발 경력자 우대) 자료처리 및 분석을 위한 R 및 Python 등 프로그래밍 가능 기초 공간분석 (GIS data analysis... 소지자 통계 분석을 위한 R 및 Python 등 프로그래밍 (필수) 빅데이...
https://kr.indeed.com/viewjob?jk=e11bc11a4d72cc54,MPK / MPI-SD Joint Postdoctoral Position...,POSTECH / Max Planck POSTECH/KOREA Res. Init. 대한민국,,"Experience in computer programming using C/C++, FORTRAN, Python, Mathematica or Matlab is highly desirable. The candidate may..."
https://kr.indeed.com/viewjob?jk=1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
https://kr.indeed.com/viewjob?jk=1c48b404fc0661dc,Cloud Support Eng. II (SCD),Amazon Web Services Korea LLC 서울,,"mail services and SMTP · Experience with scripting (i.e. Bash, Python, PowerShell etc.) · Good understanding of networking..."
https://kr.indeed.com/viewjob?jk=1eea05b0e37e3c85,Security CSIRT,LINE Plus corporation 성남 서현역,,"침투 테스트, 웹 애플리케이션 보안 테스트, 취약점 스캐닝, 위협 모델링 등) 분석 관련 업무 경험 - Python, C / C ++, Java 또는 Perl로 프로그래밍 경험 - 봇넷 및 루트킷 동작에 대한 조사를 포함..."
https://kr.indeed.com/viewjob?jk=1937ebb0ea172f08,데이터 엔지니어,리디 서울특별시,,"환경에서의 데이터 파이프라인 구축 및 운영 경험 GA, Tableau 등 외부 분석/시각화 도구에 대한 지식 Python, Java, Scala 중 하나 이상을 이용한 개발 경험 [지원 시 유의 사항] 이름, E-mail..."
https://kr.indeed.com/viewjob?jk=3d941e4b961230cd,2018년도 국가기상위성센터 공무직근로자(연구원),기상청 대한민국,,"가능한 자(Fortran, C, Python, shell 등) 채용분야... 위성자료처리 및 활용기술 유경험자 ㅇ Fortran, C, IDL, Python 및 Shell 프로그램 가능자 및 유경험자 ㅇ 박사 학위 소지자..."
https://kr.indeed.com/viewjob?jk=ce6747e77c861c46,Data Scientist,Boston Consulting Group 4.2 서울,,"analysis a plus, Programming... scripting exp.: eg. Python, C#, VBA, Java, Perl, etc. Experience in applied analytics..."
https://kr.indeed.com/viewjob?jk=c73ca1effb65d557,AD 데이터 분석,LINE Plus corporation 성남 서현역,,"보유한 자 - Hadoop 환경에 대한 이해를 기반으로 Hive SQL 사용이 능숙한 자 - R, Python 을 모두 사용하여 통계 분석 및 예측 모델링이 가능한 자 - 논리적 추론과 해석, 분석 항목 도출을 통한..."
https://kr.indeed.com/viewjob?jk=339f16c3c77753a7,Data Science Engineer (LINE AI Services...,LINE Plus corporation 성남 서현역,,"통계 지식 보유자 - 데이터 파이프라이닝/전처리를 직접 수행하여 분석/모델까지 도출할 수 있는 자 - Python, Scala, SQL 등의 프로그래밍 언어를 사용할 수 있는 자 - 해외 출장/근무에 결격 사유가 없는..."
https://kr.indeed.com/viewjob?jk=35ab7eed75504ccc,기상청 국가태풍센터 공무직 근로자,기상청 대한민국,,"참고 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 강도... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viewjob?jk=6e366f96a91c2911,기상청(국가태풍센터) 공무직 근로자 (연장),기상청 대한민국,,"참고 ㅇ 우대조건 - 기상기사, 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가태풍센터 (제주) 1명 태풍 강도... 전산 관련 자격증 소지자 - Python, Fortran 유경험자 국가..."
https://kr.indeed.com/viewjob?jk=fb617eeb80ea6fa9,AI/빅데이터 분야 (인재 Pool),LG유플러스 3.8 서울,,"Science를 위한 언어(R/ Python) 및 Tool(scikit-learn/Tensorflow 등) 능숙자 . Deep Learning Model 구현 경험자 . Java, Python등을 이용하여 분석을 위한 Data..."
https://kr.indeed.com/viewjob?jk=37b785f21c60e74f,[Search&Clova] Clova AI 이미지/비디오 인식 모델 개발...,네이버 대한민국,,"Computer science, Mathematics, Statistics 등 AI/ML 관련 분야 전공자 - Python 개발 경력 - Tensorflow, PyTorch, MXNet 등 GPU 기반 AI/ML 프레임워크..."
https://kr.indeed.com/viewjob?jk=9e2408dd842f3bfd,백엔드 개발 인턴,리디 서울,,분들의 많은 지원 바랍니다. 직무 설명 사내 Admin 제작 및 유지보수 서비스 신뢰성 향상 자격 요건 Python/Django 혹은 Java/Spring 개발 경험이 있으신 분 자료구조와 알고리즘에 대한 이해 졸업예정자...
https://kr.indeed.com/viewjob?jk=cc938e6ad2950ab7,[신입/경력] (주)마크로젠 각 부문별 신입/경력 직원,마크로젠 서울 금천구,,"개발 신입 / 경력 [자격요건] - 학사학위 이상 소지자 - 생명과학 또는 전산관련 전공자 - 프로그래밍 ( Python, JAVA, Perl 등) 가능자 [우대사항 - NGS 데이터 분석 경험자 - 리눅스 설치 및 사용 경험..."
https://kr.indeed.com/viewjob?jk=01283c38dece4a4c,빅데이터 분석가 인턴 모집,엘에스글로벌인코퍼레이티드 안양 호계동,,"통계, Python, R) -제조 데이터 기반의 가설 정의 및 검증 -데이터 분석 및 결과에 대한 시각화 -정형/비정형 데이터 전처리 *필수요건 -데이터와 IT의 이해(DBMS, SQL, Java, Python..."
https://kr.indeed.com/viewjob?jk=feac8a234b715106,네이버 일본 맛집 서비스 CONOMI 머신러닝 개발자,네이버 대한민국,,"2 년 이상 ) - 컴퓨터 관련 전공자 수준의 프로그래밍 역량 (Linux/Shell, C++, Python, TensorFlow, PyTorch 등 ) - Production level 의 machine learning..."
